{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
173;8.91E-05;0.000114155;0;2.49E-05;0.000114155;0;0.148;0;0.367123612;0.190971269;0;0;0.0001
174;9.05E-05;0.000114155;0;6.93E-05;0.000114155;0;0.115;0;0.372691857;0.196388894;0;0;0.0001
175;8.81E-05;0.000114155;0;0.000143;0.000114155;0.030303939;0.129;0;0.326003173;0.227540236;0;0;0.0001
176;9.44E-05;0.000114155;0;0.00019;0.000114155;0.065766847;0.106;0;0.315233198;0.18893966;0;0;0.0001
177;0.000101652;0.000114155;0;0.000168;0.000114155;0.122615477;0.08;0;0.312470221;0.179797418;0;0;0.0001
178;0.000106943;0.000114155;0;0.000165;0.000114155;0.30144971;0.09;0;0.328371441;0.182844832;0;0.188909244;0.0001
179;0.000110036;0.000114155;0;0.000179;0.000114155;0.472815437;0.129;0;0.322887774;0.158465522;0;0.354593365;0.0001
180;0.000113169;0.000114155;0;0.000196;0.000114155;0.24665067;0.169;0;0.40411368;0.15575671;0;0.615088082;0.0001
181;0.000108029;0.000114155;0;0.000195;0.000114155;0.297040592;0.191;0;0.401237927;0.133747609;0;0.756131867;0.0001
182;0.000112093;0.000114155;0;0.000185;0.000114155;0.296340732;0.225;0;0.432095877;0.123589563;0;0.797094906;0.0001
183;0.000114123;0.000114155;0;0.000199;0.000114155;0.222255549;0.263;0;0.400152472;0.111399907;0;0.687402867;0.0001
184;0.000118483;0.000114155;0;0.000216;0.000114155;0.215056989;0.313;0;0.404564778;0.110384103;0;0.558852896;0.0001
185;0.000117659;0.000114155;0;0.000224;0.000114155;0.212057588;0.396;0;0.367617001;0.394809398;0;0.491756167;0.0001
186;0.000115573;0.000114155;0;0.000198;0.000114155;0.035292941;0.469;0;0.390594824;0.741875977;0;0.486025856;0.0001
187;0.000118309;0.000114155;0;1.37E-04;0.000114155;0;0.445;0;0.569850051;0.863433932;0;0.389339886;0.0001
188;0.00013876;0.000114155;0;9.07E-05;0.000114155;0;0.332;0;0.536496963;0.888151844;0;0.191236097;0.0001
189;0.000145423;0.000114155;0;6.33E-05;0.000114155;0;0.243;0;0.576574237;0.858354909;0;0.160752581;0.0001
